,review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes
403419,"Before, shopee has a lot of free shipping and vouchers. But now it is better to buy in the store since items become more expensive because of shipping fee",1,100068*********367847,A Google user,2.65.16,2021-03-10T07:14:22.000Z,1
732983,Almost you can all find what you need and want!,5,100068*********406930,A Google user,2.99.27,2023-03-26T11:24:53.000Z,0
357149,Nice,5,100068*********432136,A Google user,2.63.19,2020-12-27T05:36:22.000Z,0
438977,The best Online shop ever,5,100068*********472815,A Google user,2.58.20,2021-05-08T20:54:34.000Z,0
158869,Thank you😊😊,5,100068*********484458,A Google user,2.49.40,2020-02-29T04:36:22.000Z,0
31335,"they failed to deliver the item for the previous sale 11/11 and 12/12 paid thru mobile transfer. delayed shipment of item . wrong shipment of item. will uninstall this app, need to use my fund due to returns paid item",1,100068*********511354,A Google user,2.31.15,2018-12-26T04:29:57.000Z,4
455360,Tumbs Up!👍👍,5,100068*********538504,A Google user,,2021-06-08T01:40:43.000Z,0
560943,wow,5,100068*********553244,A Google user,2.80.30,2021-12-08T03:26:04.000Z,0
228076,They dont have warranty,1,100068*********586492,A Google user,2.55.08,2020-07-08T07:32:45.000Z,0
252319,good app,5,100068*********599804,A Google user,2.59.10,2020-08-10T13:02:48.000Z,0
329587,very satisfied,5,100068*********610121,A Google user,2.62.30,2020-11-25T13:19:53.000Z,0
159057,Not sure,5,100068*********652991,A Google user,,2020-02-29T10:46:20.000Z,0
527175,👍,5,100068*********672061,A Google user,2.77.32,2021-10-08T05:00:17.000Z,0
241938,fast delivery,5,100068*********680919,A Google user,2.57.13,2020-07-27T13:18:12.000Z,0
12002,Ung free shipping niya po ba per item o sa total lahat ng kukunin mo.?,3,100068*********689892,A Google user,2.17.05,2018-03-26T12:51:18.000Z,0
545303,Norma acebido merlin,5,100068*********745753,A Google user,,2021-11-10T12:39:01.000Z,0
384077,got the right items with a good quality and shipping fee worth to pay!,5,100068*********759500,A Google user,2.64.13,2021-02-05T10:30:41.000Z,0
397890,good apps,5,100068*********873785,A Google user,,2021-03-02T08:52:44.000Z,0
182363,Good Job 🥰❤,5,100068*********915944,A Google user,,2020-05-09T05:09:51.000Z,0
760995,"Sadly, I can't give zero dito sa playstore but if I could, I'd definitely give you ZERO for the most terrible service I have ever experienced!",1,100068*********930568,A Google user,3.03.10,2023-08-27T00:29:02.000Z,0
393343,Great,5,100068*********938780,A Google user,2.66.10,2021-02-22T01:02:00.000Z,0
469634,awesome,5,100068*********951325,A Google user,,2021-06-27T14:16:38.000Z,0
633533,I dont know if its a bug or they are just limiting the use of vouchers coz I can't use a cashback and shipping voucher at the same time even if i reinstall the app,2,100068*********960563,A Google user,2.86.11,2022-04-22T17:03:56.000Z,1
681805,It's slow in loading the app while it always need to be updated. Lol.,2,100068*********974180,A Google user,2.92.23,2022-08-28T09:15:58.000Z,0
239354,Fast & Reliable less price,5,100068*********982324,A Google user,,2020-07-23T15:37:59.000Z,0
694619,It was good but you decided to go the wrong path.,1,100069*********008183,A Google user,2.92.25,2022-09-30T04:44:51.000Z,0
544914,Excellent .. quality lahat ng naorder ko sa shoppee ..,5,100069*********045372,A Google user,2.78.41,2021-11-10T01:04:46.000Z,0
439786,Great,5,100069*********081759,A Google user,2.70.11,2021-05-10T07:57:58.000Z,0
743620,Supper bilis ngayon,5,100069*********088223,A Google user,2.98.22,2023-06-04T05:53:12.000Z,0
551484,Super duper convenient,5,100069*********119849,A Google user,,2021-11-19T03:14:26.000Z,0
772956,Cool,5,100069*********150824,A Google user,,2023-10-11T02:07:57.000Z,0
641720,"The delivery is early as expected, then the seller respond emmediately if there are querries.",5,100069*********178442,A Google user,2.85.31,2022-05-14T04:39:49.000Z,0
650805,Admin fee,5,100069*********181298,A Google user,2.88.23,2022-06-05T17:41:18.000Z,0
418848,Nice,4,100069*********188806,A Google user,2.45.51,2021-04-06T03:39:05.000Z,0
717183,Ok naman pag gamit ko neto ok rin ung pag oorder ko madali pero bat biglang nag chachange nang language,3,100069*********200078,A Google user,2.96.24,2023-01-03T10:50:47.000Z,0
305000,Trusted and excelent service provider!!!!,5,100069*********208223,A Google user,2.61.31,2020-10-25T20:41:50.000Z,0
213033,Great,5,100069*********228517,A Google user,2.56.22,2020-06-13T07:02:48.000Z,0
100632,Okay tong shopee.nanguubos ng pera. Hahaa,5,100069*********240902,A Google user,2.41.06,2019-11-19T13:31:47.000Z,0
159289,Very Good,5,100069*********261027,A Google user,2.51.20,2020-03-01T02:52:41.000Z,0
719810,Ok,5,100069*********331039,A Google user,2.95.33,2023-01-14T07:35:35.000Z,0
64627,The best.,5,100069*********350993,A Google user,2.44.50,2019-10-06T02:52:22.000Z,0
307530,Very good shopee😊,5,100069*********363615,A Google user,2.61.16,2020-10-29T06:20:09.000Z,0
733887,Last na to na pag order ko sa shopee ang tatamad ng rider nyo. 1st attempt lang return to seller agad. sinabihan na wag icancel kasi maya pa sahod at sure na bukas mababayaran. sorsogon city shopee express ang tatamad nyo.,1,100069*********364422,A Google user,,2023-04-02T01:13:29.000Z,0
11657,So convenient and so easy to use and to go shopping.,5,100069*********370025,A Google user,2.21.10,2018-03-16T05:09:17.000Z,1
327544,love it,5,100069*********389342,A Google user,2.62.10,2020-11-23T05:13:52.000Z,0
176542,Mababait ang seller and legit Ang nabibili ko in cheap price . Maganda Ang flow Ng transactions 👍👍👍,5,100069*********417008,A Google user,2.50.21,2020-04-30T13:28:51.000Z,0
440324,I had bad experience using this app. Especially to the riders. So bad.,1,100069*********431630,A Google user,,2021-05-11T05:29:35.000Z,0
679606,gud,4,100069*********500445,A Google user,,2022-08-20T16:56:54.000Z,0
682558,Very usefull.. easy access and easy shopping,4,100069*********514800,A Google user,,2022-08-31T00:44:48.000Z,0
723745,amazing,5,100069*********530719,A Google user,,2023-02-02T06:58:22.000Z,0
237202,Good,5,100069*********562954,A Google user,2.56.22,2020-07-20T22:17:21.000Z,0
185458,Good online shopping,5,100069*********575186,A Google user,,2020-05-13T09:51:23.000Z,0
581304,Great apps.nakakatulong sa mga gata ko na ayaw lumabas para bumili ng mga kailangan.,5,100069*********603984,A Google user,2.81.04,2022-01-08T05:38:19.000Z,0
531215,®”1,5,100069*********635462,A Google user,,2021-10-14T23:02:23.000Z,0
594172,Terrible service. Doesn't live up to their advertisements and doesn't adhere to delivery dates.,1,100069*********636378,A Google user,2.82.21,2022-02-02T06:24:31.000Z,1
404401,Thank you shopee amen,5,100069*********648062,A Google user,2.65.13,2021-03-11T16:01:54.000Z,0
62654,No unsuccessful deliveries so far! <3 And also I have a chance to cancel my shipment as long as it is not yet shipped out,5,100069*********687239,A Google user,2.44.50,2019-10-03T23:35:21.000Z,0
25178,Hindi ako makapag order. OMG shoppee please dami ko e oorder paki ayus nmn d ako maka order.,1,100069*********868932,A Google user,2.28.27,2018-10-31T08:46:28.000Z,0
671225,"Can't check out product, it always say Please reload the app again",1,100069*********876000,A Google user,2.62.30,2022-07-27T13:23:27.000Z,0
589445,Legit👍👍 Good job shopee,5,100069*********906712,A Google user,2.77.32,2022-01-23T12:57:31.000Z,0
773494,dito na Ako nag order NG KAILANGAN NG mga anak ko .,5,100069*********952709,A Google user,3.11.07,2023-10-13T01:39:49.000Z,0
201302,Nice app,5,100069*********961844,A Google user,2.55.13,2020-06-01T05:06:51.000Z,0
531798,Too hard to download,1,100069*********966660,A Google user,2.75.62,2021-10-15T12:45:47.000Z,0
287037,Affordable items,5,100069*********995906,A Google user,2.60.30,2020-09-29T05:20:52.000Z,0
296658,Great,5,100070*********052045,A Google user,2.61.11,2020-10-13T23:40:13.000Z,0
571312,It's good now im addicted,5,100070*********085003,A Google user,2.81.07,2021-12-24T01:00:16.000Z,0
315117,"A great app :D one problem though. YUNG BWISET NA TUNOG NG NOTIFICATION! HUHUUHUUHHU IT WAS AROUND 4:30 AND I WAS DOING MY ASSIGNMENT FOR SCHOOL WHEN A LOUD ""SHOPEE 11.11 SHOP NOW/NA"" MY HEART JUST DROPPED AT MUNTIK NA AKO MAHIMATAY KASI SOBRANG TAHIMIK TAPOS BIGLANG MAY NAG SALITA. KALA KO MAY MUMU SA KWARTO NA NANDEDEMONYO SAKIN PARA MAG ADD TO CART ULET BCCJHJJDJDJ pero overall a very nice app and quite easy to use :)",5,100070*********094546,A Google user,2.61.32,2020-11-09T04:19:49.000Z,0
750828,Very good because you can buy whatever you want in easy way...,5,100070*********148824,A Google user,,2023-07-16T07:17:57.000Z,0
552960,Gives you an update when needed.,5,100070*********164875,A Google user,2.79.21,2021-11-21T14:26:11.000Z,0
17193,Very affordable,5,100070*********215688,A Google user,2.23.15,2018-07-06T08:31:41.000Z,0
419559,maganda ako,5,100070*********219767,A Google user,2.67.21,2021-04-07T07:28:56.000Z,0
418165,Masaya ako kasi nakakadiscount ako kaysa sa pumunta pa ng mall .,5,100070*********227186,A Google user,2.68.11,2021-04-05T00:55:24.000Z,0
734114,i like this app❤️❤️❤️,5,100070*********244303,A Google user,2.93.16,2023-04-03T14:03:49.000Z,0
21035,Love shopping here at shopee very affordable price,5,100070*********258594,A Google user,,2018-09-09T04:58:36.000Z,0
577595,Very good,5,100070*********330792,A Google user,2.81.30,2022-01-03T00:53:40.000Z,0
210919,Very exoensive,5,100070*********340192,A Google user,2.56.13,2020-06-11T00:15:36.000Z,0
646487,Good quality highly recommended😊thank you po sa shop na to natoto ulit ako magtiwala😊😊,5,100070*********350181,A Google user,2.87.40,2022-05-26T09:29:59.000Z,0
327016,Very nice,5,100070*********375769,A Google user,2.60.30,2020-11-22T09:31:23.000Z,0
556252,at first the app was good but now I have to update every couple of days. it takes a lot of time to load products so I often just choose to use and order from other shopping apps.,2,100070*********420828,A Google user,2.80.15,2021-11-28T11:38:08.000Z,17
551123,Love it,5,100070*********455029,A Google user,2.79.21,2021-11-18T11:02:49.000Z,0
53813,i am disappointed in this app..,3,100070*********484661,A Google user,2.41.06,2019-08-10T07:51:19.000Z,0
517206,This is amazing 🤩🤩🤩🤩🤩🤩🤩🤩🤩💖💖💖💖💖,5,100070*********542379,A Google user,,2021-09-18T00:21:34.000Z,0
37007,because of the blackpink thats why i install this and i rate 5 stars,5,100070*********571456,A Google user,,2019-03-02T02:40:50.000Z,0
330338,Im having a problem to open the apps what is the problem?,1,100070*********581697,A Google user,,2020-11-26T12:49:48.000Z,0
522396,Lahat ng hinahanap mo meron sa shopee salamat sa apps na to madali lang hanapin mga di mo mahanap sa inyo,1,100070*********590037,A Google user,2.77.06,2021-09-27T11:29:35.000Z,0
561367,"Great app for online shopping. So far, haven't had any issues with any sellers and their CS reps are very accommodating. Just a suggestion, rating for the product and courier/shipping should be separated as most of the time the issue is the courier company. Also, Shopee shouldn't let buyers paced an order if the billing address fields are not completely filled out. Make these fields required esp. the last name and house number.",4,100070*********646705,A Google user,2.75.41,2021-12-08T20:23:52.000Z,1
654168,Good quality,3,100070*********679618,A Google user,2.72.16,2022-06-09T13:02:10.000Z,0
674142,I cant get a shopee,5,100070*********703114,A Google user,,2022-08-05T10:21:21.000Z,0
333010,Lagi akong nag oorder sa shopee. Pero I suggest na kapag yung product sold out na dapat may reminder kung kelan magkakaron ng stock or add to wishlist para kapag nagkastock na magkakareceive ng notif na back on stock na ulit yung product na gusto namin.,5,100070*********763184,A Google user,2.62.30,2020-11-30T03:35:25.000Z,0
269860,Nice apps. Give opporunities to the people who need help.,5,100070*********767765,A Google user,,2020-09-04T03:15:18.000Z,0
107421,Salamat sir sa uulitin,5,100070*********774422,A Google user,2.45.51,2019-11-28T11:04:02.000Z,0
202717,None,1,100070*********802422,A Google user,2.52.10,2020-06-02T11:51:17.000Z,0
269702,Amazing,5,100070*********816434,A Google user,2.47.31,2020-09-03T16:58:39.000Z,0
723955,Good,5,100070*********832373,A Google user,2.95.58,2023-02-03T08:50:47.000Z,0
216396,"I vote vo ou 8.Buo ubmbiliohas ku lng kitty iDC h io 8j kini into plum be 8.u.. ၈ၢဳ ဟစ္ ၿ၅ိ ခ္၇ျ ျမင္း ဇုမယ တ သ ,းေၾထ မ ူ, ာ ၈ပခခ ၈ကငင",3,100070*********860903,A Google user,,2020-06-21T00:38:04.000Z,0
575484,Tagal Ng shipping. Lalo sa shopee express. Try another online shopping app. Thumbs down to shopee,1,100070*********875972,A Google user,2.81.30,2021-12-30T05:41:31.000Z,0
617910,Super enjoy ng apps na to ..0lease download this apps 😘❤️❤️❤️,5,100070*********879543,A Google user,2.84.31,2022-03-21T02:49:38.000Z,0
778967,I love this app!,5,100070*********908696,A Google user,3.11.07,2023-11-03T02:13:08.000Z,0
202485,Top 1 online shopping,5,100070*********926228,A Google user,,2020-06-02T09:00:03.000Z,0
163079,"All you need is here. Great app and has a lot of stuff to offer. I'm enjoying collecting coins and use it in purchasing items. But the only thing that annoys me is the delivery options. Provincial areas are hardly accommodated and hinders you from buying what you want. To the admin, please make it accessible to everbody in terms of delivery and implement the cheapest yet safe and secure way to attain customer's satisfaction.",5,100070*********935402,A Google user,2.51.60,2020-03-07T04:17:03.000Z,1426
97342,so nice app,4,100070*********937702,A Google user,,2019-11-15T12:42:47.000Z,0
756947,Super cute,5,100070*********965998,A Google user,3.06.12,2023-08-12T05:41:52.000Z,0
748258,Poor delivery services.,1,100070*********975466,A Google user,3.04.10,2023-07-03T05:00:10.000Z,0
109652,Cool,3,100070*********995421,A Google user,,2019-12-02T02:44:08.000Z,0
288354,Install apps,5,100071*********005740,A Google user,,2020-10-01T07:37:02.000Z,0
108061,"Customer friendly, easy purchasing, lots of cheap (but quality) sales and free shipping!",5,100071*********023621,A Google user,,2019-11-29T08:42:07.000Z,0
199078,Its cheaper and affordable price...thanks shopee,5,100071*********049729,A Google user,2.55.13,2020-05-29T08:45:39.000Z,0
666820,Thank you shoppee for making me happy for your help with the best way of getting your company into the business and fits in our own life as well as your company. 😉😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,5,100071*********080438,A Google user,2.90.20,2022-07-17T05:30:18.000Z,0
65556,Nice,5,100071*********087460,A Google user,2.44.25,2019-10-07T07:51:29.000Z,0
